class,file,number,odd,gap,elapsed,fixNum,gazes,fixavglen,sacavglen,saclen,rec,det,lam,corm,coverage5,coverage7,coverage10
S,A1758,6,1,115,6031,14,350,350.7142857142857,6.158816864622923,86.22343610472093,8.798370672097759,24.964387464387464,91.63105413105413,4.4370262355535734,0.24,0.14285714285714285,0.09
S,A1758,7,2,47,4237,5,252,724.2,4.73249307231297,23.66246536156485,0.0,0.0,0.0,0.0,0.12,0.10204081632653061,0.05
S,A1758,8,1,61,2587,6,146,326.8333333333333,4.191589354650556,25.149536127903332,0.0,0.0,0.0,0.0,0.12,0.08163265306122448,0.05
S,A1758,9,2,87,3410,8,191,331.125,6.896152872127727,55.16922297702182,4.492261230653076,0.0,0.0,4.492261230653076,0.28,0.12244897959183673,0.08
S,B1516,0,1,92,6064,12,360,427.0833333333333,7.07454128997825,84.894495479739,9.89090909090909,0.0,19.422525107604017,6.409030437411812,0.2,0.14285714285714285,0.09
S,B1516,1,2,174,11021,30,641,276.1333333333333,7.669158194629014,230.0747458388704,1.3961271416440502,0.0,0.0,0.7681383421244972,0.4,0.30612244897959184,0.21
S,B1516,10,1,211,5823,9,311,531.1111111111111,5.6107057694287805,50.49635192485903,2.9497907949790796,0.0,28.01418439716312,1.165010460251046,0.16,0.14285714285714285,0.07
S,B1516,11,2,384,10984,18,539,403.3888888888889,6.181961312017509,111.27530361631516,3.2202662086732503,0.0,53.62264150943397,1.5403904540015412,0.24,0.16326530612244897,0.11
S,B1516,12,1,310,5741,8,261,270.0,7.090694525180216,56.72555620144173,8.26058201058201,0.0,48.75900720576461,4.203514739229025,0.12,0.10204081632653061,0.05
S,B1516,13,2,109,11042,23,651,392.3478260869565,7.606780544460867,174.95595252259994,4.620003223726628,33.896641953772345,0.0,2.300476965007913,0.36,0.24489795918367346,0.19
S,B1516,14,1,112,6030,11,352,478.54545454545456,6.758053635483602,74.33858999031962,8.691109422492401,0.0,21.333333333333332,4.312879939209727,0.24,0.14285714285714285,0.08
S,B1516,15,2,170,11027,19,646,480.36842105263156,7.876662278313437,149.6565832879553,3.9382540204277907,0.0,0.0,1.4560312841968004,0.28,0.16326530612244897,0.1
S,B1516,16,1,754,6033,13,302,301.38461538461536,7.786532301662023,101.2249199216063,1.161306789178152,0.0,0.0,0.580653394589076,0.28,0.1836734693877551,0.13
S,B1516,17,2,3580,11026,9,274,232.22222222222223,8.079501522956981,72.71551370661284,4.204545454545454,0.0,51.20910384068279,1.551285885167464,0.28,0.14285714285714285,0.08
S,B1516,18,1,732,6028,11,283,343.72727272727275,6.367673265236735,70.04440591760408,3.607511240412589,0.0,0.0,1.0298862734726262,0.24,0.12244897959183673,0.09
S,B1516,19,2,652,11042,17,579,473.5882352941176,8.348335269020724,141.92169957335233,5.92628244938517,20.434896515588157,0.0,1.8212023351136504,0.32,0.20408163265306123,0.12
S,B1516,2,1,201,6027,13,321,325.15384615384613,7.126306147035701,92.64197991146412,2.332229319454302,0.0,0.0,0.5414925216202718,0.2,0.16326530612244897,0.09
S,B1516,20,1,469,6021,8,210,269.0,8.083171025273067,64.66536820218454,0.0,0.0,0.0,0.0,0.28,0.12244897959183673,0.07
S,B1516,21,2,443,10989,16,540,467.5625,7.746601935602507,123.9456309696401,15.117408546094552,20.567083235086063,62.95684979957557,6.638328209241188,0.2,0.12244897959183673,0.08
S,B1516,22,1,146,6022,12,328,356.8333333333333,7.662436501547659,91.9492380185719,10.067513056770414,41.96541543652467,66.36440320539857,4.69522622085146,0.32,0.16326530612244897,0.1
S,B1516,23,2,719,11030,17,548,422.29411764705884,7.048340941675037,119.82179600847563,5.078179412174397,0.0,28.218755357448995,2.4850584169104333,0.32,0.1836734693877551,0.12
S,B1516,3,2,185,11029,22,606,384.6818181818182,7.289117006231769,160.36057413709892,6.158460075510766,26.62402923709456,22.558245774326174,2.6384826253160685,0.24,0.22448979591836735,0.12
S,B1516,4,1,83,6043,11,359,473.1818181818182,8.155984548333214,89.71583003166535,4.355427473583093,63.96118217909131,0.0,3.798270893371758,0.28,0.16326530612244897,0.09
S,B1516,5,2,1361,11027,12,383,377.5,6.8357406799418365,82.02888815930204,0.9893638370459562,0.0,0.0,0.4497108350208892,0.24,0.12244897959183673,0.09
S,B1516,6,1,87,6047,11,358,456.54545454545456,5.758342353107956,63.34176588418752,6.692552767821586,0.0,0.0,3.7445240939864597,0.2,0.12244897959183673,0.09
S,B1516,7,2,153,11032,27,632,302.44444444444446,7.135704550049759,192.6640228513435,4.790500951412046,12.397994297512536,32.695900108150624,2.2605999475382847,0.28,0.24489795918367346,0.14
S,B1516,8,1,70,6031,14,359,371.92857142857144,7.284089936692958,101.97725911370141,3.25892659290009,0.0,0.0,2.3264085783475363,0.32,0.16326530612244897,0.12
S,B1516,9,2,437,11025,19,549,450.89473684210526,6.502588474875534,123.54918102263514,3.5686030374952984,0.0,6.750863165546066,1.7920833171212533,0.36,0.22448979591836735,0.13
S,B1706,0,1,37,6098,12,365,411.6666666666667,7.854269867052544,94.25123840463053,3.6013986013986012,0.0,0.0,1.1613745106568074,0.24,0.1836734693877551,0.1
S,B1706,1,2,121,11032,20,656,464.3,6.526217613051071,130.52435226102142,0.7237833977578018,0.0,0.0,0.38093863039884307,0.44,0.3469387755102041,0.19
S,B1706,10,1,36,6067,8,360,676.625,5.276807650604719,42.214461204837754,2.032144836504711,0.0,0.0,0.5806128104299174,0.2,0.12244897959183673,0.06
S,B1706,11,2,154,11018,22,634,376.77272727272725,6.746518349880763,148.42340369737678,3.3676300777277977,0.0,30.493005800068232,1.0420607700996511,0.48,0.2653061224489796,0.17
S,B1706,12,1,134,6038,11,362,465.27272727272725,9.046895885790024,99.51585474369027,1.549433372411098,0.0,0.0,0.46483001172332944,0.32,0.1836734693877551,0.1
S,B1706,13,2,1152,11037,14,550,568.4285714285714,7.663804393009322,107.2932615021305,7.75127109633267,0.0,3.504177578251652,3.8018383495600423,0.28,0.16326530612244897,0.1
S,B1706,14,1,39,6049,9,357,607.6666666666666,4.857386155471776,43.71647539924599,0.0,0.0,0.0,0.0,0.12,0.12244897959183673,0.08
S,B1706,15,2,151,11034,21,645,435.95238095238096,5.169451824613625,108.55848831688613,4.929546695794648,0.0,51.26301794814979,1.7847351174221737,0.32,0.22448979591836735,0.13
S,B1706,16,1,37,6039,10,360,520.0,6.1547167543030445,61.54716754303045,3.519230769230769,0.0,0.0,3.519230769230769,0.28,0.14285714285714285,0.1
S,B1706,17,2,120,11029,22,641,425.22727272727275,6.342322313009754,139.5310908862146,1.1208673742078339,54.31425976385104,0.0,0.8163507697752181,0.4,0.30612244897959184,0.15
S,B1706,18,1,114,6069,10,347,503.6,6.710059705090626,67.10059705090626,4.88482922954726,0.0,0.0,3.799311622981202,0.24,0.16326530612244897,0.09
S,B1706,19,2,1293,11018,15,539,497.8,5.390824545832805,80.86236818749208,2.687061164361285,0.0,0.0,1.3173610143133188,0.28,0.1836734693877551,0.08
S,B1706,2,1,22,6075,17,365,284.88235294117646,5.123975488389756,87.10758330262586,6.049969027462317,32.72184300341297,59.044368600682596,2.149526378277927,0.28,0.16326530612244897,0.12
S,B1706,20,1,61,6031,12,359,430.6666666666667,6.435951728972634,77.2314207476716,5.340557275541795,0.0,0.0,1.764833815213776,0.32,0.1836734693877551,0.1
S,B1706,21,2,334,10714,14,594,616.1428571428571,8.595998640406828,120.34398096569558,4.884160587847116,0.0,29.706043454445865,2.0075538793546963,0.4,0.20408163265306123,0.13
S,B1706,22,1,321,6022,9,338,507.8888888888889,8.436053266177483,75.92447939559734,5.020783198424852,0.0,0.0,2.224280791949245,0.32,0.14285714285714285,0.08
S,B1706,23,2,563,11018,18,595,476.6111111111111,7.669583218597385,138.05249793475292,8.110090988254493,26.90226580994251,31.425431180250254,4.382472529888103,0.36,0.20408163265306123,0.14
S,B1706,3,2,155,11041,25,639,346.6,5.817797797602664,145.4449449400666,2.5456818618965187,0.0,35.70079335096335,0.6397464255946657,0.48,0.30612244897959184,0.17
S,B1706,4,1,71,6027,13,357,370.53846153846155,9.686238823154008,125.92110470100211,0.0,0.0,0.0,0.0,0.4,0.24489795918367346,0.13
S,B1706,5,2,134,11037,25,630,311.84,6.746135050186872,168.6533762546718,2.0277492731315205,0.0,13.653136531365314,1.1876193632062026,0.44,0.30612244897959184,0.2
S,B1706,6,1,857,6057,12,304,306.9166666666667,9.54082746438642,114.48992957263704,2.2585342976328584,0.0,0.0,1.231927798708832,0.36,0.20408163265306123,0.1
S,B1706,7,2,534,11040,23,593,352.04347826086956,8.265435640072015,190.10501972165636,4.906418763402832,0.0,43.65560640732265,1.8307719316510451,0.36,0.2857142857142857,0.15
S,B1706,8,1,29,6042,16,362,296.875,6.52771464863186,104.44343437810976,1.3585964912280701,0.0,0.0,0.4970292397660819,0.52,0.24489795918367346,0.14
S,B1706,9,2,135,11036,19,640,509.7894736842105,7.4680982455406,141.8938666652714,2.8615183426250947,0.0,55.301663660052114,1.7199636486923982,0.4,0.2857142857142857,0.17
S,C1431,0,1,582,6044,11,317,424.72727272727275,9.55457321946134,105.10030541407474,4.238013698630137,0.0,0.0,1.6952054794520548,0.32,0.1836734693877551,0.1
S,C1431,1,2,635,11023,21,571,398.0,8.697648361016649,182.65061558134963,1.0474994017707584,0.0,0.0,0.32723139507059107,0.48,0.32653061224489793,0.18
S,C1431,10,1,874,5491,7,215,501.7142857142857,3.8111266287616514,26.67788640133156,4.147684130599848,0.0,100.0,0.691280688433308,0.16,0.10204081632653061,0.04
S,C1431,11,2,701,11039,21,529,378.57142857142856,8.888476253688944,186.65800132746784,2.469811320754717,47.89915966386555,0.0,0.6814465408805032,0.4,0.22448979591836735,0.16
S,C1431,12,1,173,5874,8,317,620.0,10.390368244008448,83.12294595206758,0.0,0.0,0.0,0.0,0.28,0.14285714285714285,0.08
S,C1431,13,2,705,11036,18,620,494.72222222222223,11.006984693604027,198.12572448487248,2.8437427750437627,0.0,0.0,1.639411784134336,0.4,0.24489795918367346,0.16
S,C1431,14,1,20,6032,8,363,701.25,7.307148032475183,58.457184259801465,0.0,0.0,0.0,0.0,0.2,0.16326530612244897,0.08
S,C1431,15,2,2004,11033,16,513,452.9375,9.670887355678431,154.7341976908549,1.0146727381445195,0.0,0.0,0.5283412293209451,0.36,0.2653061224489796,0.14
S,C1431,16,1,38,6038,11,339,484.27272727272725,6.702169428983253,73.72386371881578,0.0,0.0,0.0,0.0,0.28,0.1836734693877551,0.1
S,C1431,17,2,651,11023,16,553,540.8125,7.508860757323718,120.14177211717949,1.2951192264725142,0.0,24.80666270077335,0.3460328466684644,0.36,0.20408163265306123,0.13
S,C1431,18,1,426,6021,11,326,454.0,8.968338796056544,98.65172675662198,0.0,0.0,0.0,0.0,0.32,0.1836734693877551,0.11
S,C1431,19,2,744,10598,17,528,479.52941176470586,10.519360406696432,178.82912691383933,4.445994847890089,48.92222797033971,0.0,1.3447141039008832,0.28,0.1836734693877551,0.12
S,C1431,2,1,351,6048,12,344,419.0,7.948688283325012,95.38425939990015,0.0,0.0,0.0,0.0,0.28,0.1836734693877551,0.12
S,C1431,20,1,609,6030,8,290,673.5,7.551312308407443,60.41049846725954,0.0,0.0,0.0,0.0,0.24,0.16326530612244897,0.08
S,C1431,21,2,707,11035,15,541,598.0,9.028627644264576,135.42941466396863,2.611084567606307,0.0,0.0,1.492503355857393,0.4,0.24489795918367346,0.13
S,C1431,22,1,721,6037,6,317,952.3333333333334,8.066794135383871,48.40076481230323,0.0,0.0,0.0,0.0,0.24,0.10204081632653061,0.06
S,C1431,23,2,666,11022,15,574,601.3333333333334,8.651781190428688,129.7767178564303,0.0,0.0,0.0,0.0,0.36,0.2653061224489796,0.13
S,C1431,3,2,724,11038,18,485,401.1666666666667,11.237699452726533,202.2785901490776,1.9860374561124823,0.0,0.0,0.2771616234655841,0.4,0.30612244897959184,0.15
S,C1431,4,1,694,6041,12,303,392.8333333333333,8.988656746789069,107.86388096146882,3.737416592741158,0.0,0.0,1.3138286868375193,0.36,0.1836734693877551,0.12
S,C1431,5,2,1232,9814,16,494,508.75,8.308103958439343,132.9296633350295,2.9885339885339883,0.0,11.893669498492738,1.1017199017199018,0.36,0.20408163265306123,0.12
S,C1431,6,1,37,6037,6,345,942.1666666666666,5.97215674061716,35.83294044370296,9.803644082787901,0.0,0.0,9.8036440827879,0.2,0.10204081632653061,0.05
S,C1431,7,2,83,11037,21,642,454.6666666666667,8.67508221537184,182.17672652280862,3.56462086300796,0.0,29.050976935507567,1.754451193967323,0.44,0.30612244897959184,0.16
S,C1431,8,1,386,6036,11,314,406.1818181818182,11.240699918292766,123.64769910122043,5.219337511190689,0.0,0.0,2.287376902417189,0.28,0.16326530612244897,0.09
S,C1431,9,2,1610,10664,20,467,355.4,7.69317339359525,153.86346787190502,1.728223202914433,0.0,11.396743787489289,0.6708527085863223,0.4,0.22448979591836735,0.15
S,C1512,0,1,121,6079,14,360,362.35714285714283,8.601036748086646,120.41451447321303,0.9082776084550184,0.0,0.0,0.41920505005616227,0.36,0.22448979591836735,0.13
S,C1512,1,2,204,11031,17,650,574.9411764705883,9.601774952581463,163.23017419388486,1.0557346020053202,0.0,0.0,0.5841390423572744,0.4,0.20408163265306123,0.14
S,C1512,10,1,34,6033,13,359,400.38461538461536,9.384177669220481,121.99430969986625,3.9497278258085173,0.0,0.0,1.8043547870637209,0.32,0.22448979591836735,0.1
S,C1512,11,2,739,11020,12,575,729.0,6.322850211730766,75.87420254076919,11.469634617782766,11.82386518075564,27.13146688411706,7.678260343804676,0.24,0.1836734693877551,0.09
S,C1512,12,1,146,6033,11,359,490.0,9.181080458835114,100.99188504718624,1.150278293135436,0.0,0.0,0.2300556586270872,0.24,0.16326530612244897,0.09
S,C1512,13,2,391,5381,10,258,408.7,14.49408917939316,144.9408917939316,0.0,0.0,0.0,0.0,0.32,0.20408163265306123,0.09
S,C1512,14,1,168,6028,15,342,338.73333333333335,6.947958951098963,104.21938426648444,3.5243343548795236,0.0,0.0,1.5719828573035197,0.36,0.1836734693877551,0.11
S,C1512,15,2,122,11032,21,643,461.6666666666667,7.499321708840794,157.4857558856567,3.4595152140278493,0.0,0.0,1.1607529654461062,0.24,0.1836734693877551,0.15
S,C1512,16,1,72,5961,13,342,400.6923076923077,8.701493891461896,113.11942058900465,2.3740961156971907,0.0,0.0,0.9892067148738295,0.36,0.20408163265306123,0.11
S,C1512,17,2,587,11038,14,545,589.4285714285714,6.7889932820061665,95.04590594808633,4.791379246056899,0.0,73.52140077821012,0.6405476025894385,0.32,0.20408163265306123,0.11
S,C1512,18,1,203,6031,13,349,353.6923076923077,10.305324746360316,133.9692217026841,2.9904306220095696,0.0,0.0,0.895165772558117,0.32,0.14285714285714285,0.1
S,C1512,19,2,551,11032,24,591,354.4583333333333,10.080583434351597,241.93400242443835,1.6819907901932423,0.0,0.0,0.7115234579417862,0.52,0.3469387755102041,0.21
S,C1512,2,1,50,6022,11,356,492.90909090909093,7.8587320283911914,86.44605231230311,1.8720029509406124,0.0,0.0,0.5616008852821837,0.24,0.14285714285714285,0.1
S,C1512,20,1,486,6009,12,259,309.1666666666667,8.210987514870986,98.53185017845183,1.1124724332271503,0.0,0.0,0.707937002962732,0.28,0.1836734693877551,0.1
S,C1512,21,2,938,11016,17,478,430.52941176470586,12.444873666369746,211.5628523282857,3.1843489547752424,0.0,0.0,1.6623578186910781,0.4,0.2653061224489796,0.15
S,C1512,22,1,142,6025,9,349,574.8888888888889,7.342532722626662,66.08279450363996,31.527831465017396,46.421455938697314,28.980842911877392,13.741181870892927,0.12,0.10204081632653061,0.04
S,C1512,23,2,680,11017,16,573,529.4375,8.804218933419484,140.86750293471175,11.079368826978317,33.02315669839466,0.0,4.0435997324204145,0.28,0.1836734693877551,0.09
S,C1512,3,2,187,11037,16,637,585.4375,9.794288255652749,156.70861209044398,3.1778228532792427,0.0,0.0,2.0595233858818784,0.36,0.20408163265306123,0.13
S,C1512,4,1,189,6039,9,342,527.4444444444445,9.074991977092434,81.67492779383191,1.6615757320412892,0.0,100.0,0.20769696650516115,0.32,0.14285714285714285,0.09
S,C1512,5,2,187,11027,24,613,339.625,9.127441472352888,219.05859533646932,3.639990825345516,22.230363423212193,17.40181711606096,0.8845563616233202,0.44,0.2653061224489796,0.19
S,C1512,6,1,319,6039,10,341,514.8,6.780927351353088,67.80927351353088,6.269964603297937,0.0,0.0,5.0469078246856025,0.24,0.10204081632653061,0.09
S,C1512,7,2,453,11035,22,619,428.5,8.363176785649733,183.98988928429412,5.252895684634308,0.0,0.0,2.544435616614313,0.36,0.20408163265306123,0.14
S,C1512,8,1,38,4680,10,280,388.1,8.953286317173456,89.53286317173456,4.431847461994332,0.0,0.0,2.6949907908423754,0.2,0.16326530612244897,0.08
S,C1512,9,2,205,11025,11,623,873.9090909090909,5.93667649110908,65.30344140219988,12.004577135129512,0.0,46.68110918544194,2.7408717361905754,0.24,0.12244897959183673,0.08
S,C1635,0,1,36,6055,12,363,449.5,8.762114479461276,105.14537375353532,0.0,0.0,0.0,0.0,0.28,0.20408163265306123,0.11
S,C1635,1,2,25,11023,18,662,539.5555555555555,9.030765373438976,162.55377672190158,1.0108779920534934,0.0,32.115038945476336,0.301663692902299,0.36,0.30612244897959184,0.16
S,C1635,10,1,22,6039,10,363,527.4,6.847783717821929,68.47783717821929,9.606876501074453,0.0,0.0,4.0651320009176155,0.16,0.12244897959183673,0.08
S,C1635,11,2,41,11020,15,655,667.0666666666667,7.050479347239433,105.7571902085915,7.360583649810113,0.0,0.0,3.56479989557286,0.24,0.14285714285714285,0.09
S,C1635,12,1,150,6034,10,362,518.2,8.609070880875716,86.09070880875717,3.3148934345383596,0.0,0.0,3.314893434538359,0.36,0.16326530612244897,0.1
S,C1635,13,2,929,11044,19,593,427.36842105263156,9.353740046812785,177.72106088944292,2.1551724137931036,0.0,0.0,0.9195782399805388,0.36,0.2653061224489796,0.13
S,C1635,14,1,23,6031,5,363,1162.6,5.256632119285685,26.283160596428424,0.0,0.0,0.0,0.0,0.16,0.08163265306122448,0.04
S,C1635,15,2,22,11022,13,662,774.0769230769231,7.1934207751197565,93.51447007655683,9.823942495610984,0.0,16.15948748208716,4.141754170945267,0.24,0.12244897959183673,0.1
S,C1635,16,1,363,6029,10,340,508.8,6.761067510424286,67.61067510424286,7.785202655485675,64.93688639551192,0.0,4.628416414317882,0.2,0.12244897959183673,0.07
S,C1635,17,2,21,11036,15,663,675.9333333333333,7.03645847316622,105.5468770974933,0.7361954546094994,0.0,0.0,0.21034155845985697,0.4,0.20408163265306123,0.14
S,C1635,18,1,27,6034,8,363,689.625,7.57925382136712,60.63403057093696,0.0,0.0,0.0,0.0,0.28,0.14285714285714285,0.08
S,C1635,19,2,1428,11033,9,578,1019.0,7.109468296246913,63.98521466622222,6.993512157888998,0.0,0.0,5.120931468760222,0.2,0.08163265306122448,0.06
S,C1635,2,1,87,6036,11,359,464.3636363636364,9.119360230436623,100.31296253480285,0.0,0.0,0.0,0.0,0.32,0.1836734693877551,0.1
S,C1635,20,1,22,6028,6,362,938.5,6.481818600030934,38.8909116001856,17.22606996980998,0.0,0.0,11.006215592257147,0.12,0.08163265306122448,0.05
S,C1635,21,2,304,11037,22,642,409.5,7.63839465442802,168.04468239741644,2.3806880949738094,28.79662522202487,0.0,1.3752687222074977,0.44,0.2857142857142857,0.16
S,C1635,22,1,356,6038,10,314,440.4,5.751599577485296,57.51599577485296,0.7922091028358058,0.0,0.0,0.7922091028358058,0.2,0.14285714285714285,0.08
S,C1635,23,2,22,11033,19,663,502.2105263157895,9.960973465663463,189.2584958476058,12.114860616223014,0.0,0.0,4.776705196777858,0.4,0.2653061224489796,0.14
S,C1635,3,2,152,11022,20,654,482.1,9.25963335125984,185.1926670251968,2.7849649013635522,0.0,0.0,1.5535678681851848,0.36,0.2857142857142857,0.16
S,C1635,4,1,553,6045,9,332,520.0,7.807089264133634,70.2638033772027,0.0,0.0,0.0,0.0,0.28,0.14285714285714285,0.09
S,C1635,5,2,104,11030,18,657,527.3333333333334,9.372776002104676,168.70996803788415,2.8414020475446815,46.32497273718648,0.0,1.6626275705493025,0.36,0.24489795918367346,0.16
S,C1635,6,1,21,6026,10,362,540.9,6.946459743732481,69.46459743732481,1.4009572523160987,0.0,0.0,0.4669857507720329,0.36,0.20408163265306123,0.1
S,C1635,7,2,459,10592,17,634,556.3529411764706,8.28047115775896,140.76800968190233,1.8397124127722562,0.0,0.0,0.8955299085430324,0.32,0.22448979591836735,0.14
S,C1635,8,1,903,6027,9,298,431.6666666666667,8.244720692469691,74.20248623222722,0.0,0.0,0.0,0.0,0.24,0.14285714285714285,0.09
S,C1635,9,2,1009,11021,18,479,433.8888888888889,10.116104098033281,182.08987376459905,0.5520825487685471,0.0,0.0,0.06495088809041731,0.44,0.24489795918367346,0.16
S,C1717,0,1,88,6063,10,360,546.7,7.382903240440475,73.82903240440476,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.08
S,C1717,1,2,137,11039,22,653,428.27272727272725,6.939847670618909,152.676648753616,4.391444542155644,0.0,19.202439866497873,1.4624189731082413,0.28,0.22448979591836735,0.12
S,C1717,10,1,106,6030,9,348,558.1111111111111,6.997273071966595,62.97545764769936,1.784292255624129,0.0,0.0,0.8921461278120645,0.24,0.14285714285714285,0.08
S,C1717,11,2,402,11034,14,617,673.0,6.5816027804661,92.1424389265254,5.374491778652255,0.0,0.0,2.62460136731482,0.24,0.14285714285714285,0.11
S,C1717,12,1,184,6040,10,353,511.2,9.104708570974568,91.04708570974567,6.255433837593462,0.0,0.0,4.714155992194594,0.24,0.14285714285714285,0.07
S,C1717,13,2,415,11040,11,596,850.6363636363636,6.69923159369172,73.69154753060891,29.52121406433686,50.43623067733411,99.52756760670457,12.607459655872608,0.2,0.10204081632653061,0.06
S,C1717,14,1,22,6024,10,362,548.2,7.318562893317441,73.18562893317441,8.474198386639102,0.0,66.13250418560153,1.9468879069997882,0.2,0.14285714285714285,0.08
S,C1717,15,2,150,11035,19,646,511.57894736842104,6.2790646845137195,119.30222900576067,8.665980795610425,10.308666402849228,0.0,3.642673881014073,0.16,0.1836734693877551,0.1
S,C1717,16,1,150,6033,8,355,673.25,7.276097828969071,58.20878263175257,0.0,0.0,0.0,0.0,0.24,0.16326530612244897,0.07
S,C1717,17,2,219,11042,19,622,470.42105263157896,6.911467717227276,131.31788662731825,6.6768603465851175,15.220629305529696,0.0,3.38100743392755,0.32,0.20408163265306123,0.13
S,C1717,18,1,80,3078,6,185,467.6666666666667,7.121793446354637,42.73076067812782,12.708481824661439,0.0,0.0,9.158945117605132,0.16,0.08163265306122448,0.06
S,C1717,19,2,21,1786,3,108,556.6666666666666,4.916945546580611,14.750836639741834,0.0,0.0,0.0,0.0,0.12,0.061224489795918366,0.03
S,C1717,2,1,124,6022,10,356,528.4,8.229020834750647,82.29020834750648,6.9728320296072,0.0,0.0,3.383379594583228,0.24,0.12244897959183673,0.09
S,C1717,20,1,142,6018,13,347,370.0769230769231,8.317091183943019,108.12218539125924,0.8400886856509387,0.0,0.0,0.49005173329638096,0.36,0.20408163265306123,0.12
S,C1717,21,2,318,2514,5,119,425.0,3.923905212503665,19.619526062518325,11.4,0.0,100.0,2.85,0.12,0.08163265306122448,0.04
S,C1717,22,1,26,3417,7,205,407.0,9.209358008462502,64.46550605923751,3.2292032292032293,0.0,0.0,1.6146016146016147,0.2,0.12244897959183673,0.06
S,C1717,23,2,105,7523,11,430,563.6363636363636,8.148978026225693,89.63875828848263,9.595161290322581,0.0,0.0,6.114193548387097,0.28,0.14285714285714285,0.08
S,C1717,3,2,234,11026,27,634,325.81481481481484,8.359708744902903,225.71213611237837,4.440762147935048,11.647139903514818,0.0,1.431179806456343,0.44,0.24489795918367346,0.19
S,C1717,4,1,1941,6030,9,241,375.22222222222223,7.224269365455045,65.0184242890954,3.5534498075214684,0.0,0.0,2.6650873556411017,0.28,0.14285714285714285,0.09
S,C1717,5,2,269,11034,22,648,407.09090909090907,8.850721271381245,194.71586797038736,3.424147684978413,33.94409937888199,0.0,1.6728040032448888,0.32,0.2857142857142857,0.17
S,C1717,6,1,102,6031,13,358,399.7692307692308,5.724120753035071,74.41356978945592,6.394714899621577,55.641925777332,0.0,4.122437089774015,0.2,0.10204081632653061,0.09
S,C1717,7,2,301,11035,19,622,464.89473684210526,10.446726030432151,198.48779457821087,8.457551857302793,34.267866438610845,0.0,4.406385705680019,0.4,0.24489795918367346,0.13
S,C1717,8,1,35,6026,13,361,390.2307692307692,7.484148405921332,97.29392927697732,3.4217097049740457,0.0,0.0,1.2053190091333201,0.28,0.1836734693877551,0.1
S,C1717,9,2,565,11010,18,623,505.8888888888889,7.2384482165560415,130.29206789800875,4.399813955892043,0.0,0.0,1.1205585579149684,0.32,0.1836734693877551,0.15
S,D1343,0,1,749,6098,12,293,351.5833333333333,7.312598305338148,87.75117966405777,3.415285828179879,0.0,0.0,2.6601423313268,0.28,0.16326530612244897,0.12
S,D1343,1,2,127,11037,21,658,462.14285714285717,8.606706632979321,180.74083929256574,2.48634724368882,0.0,0.0,1.1882534775888718,0.32,0.22448979591836735,0.17
S,D1343,10,1,588,6041,8,292,548.875,5.417670714447737,43.341365715581894,3.7772066239385755,0.0,100.00000000000001,0.5396009462769393,0.16,0.10204081632653061,0.08
S,D1343,11,2,1233,7479,7,184,408.85714285714283,5.824120954993923,40.76884668495746,0.0,0.0,0.0,0.0,0.2,0.12244897959183673,0.05
S,D1343,12,1,139,2933,6,171,429.8333333333333,6.293026687191055,37.75816012314633,0.0,0.0,0.0,0.0,0.2,0.10204081632653061,0.06
S,D1343,13,2,202,1977,3,88,462.0,7.924670918316809,23.774012754950427,0.0,0.0,0.0,0.0,0.12,0.061224489795918366,0.03
S,D1343,14,1,715,6022,6,258,665.5,7.191714037934777,43.150284227608665,20.10518407212622,0.0,62.16990533134031,8.279489105935387,0.12,0.10204081632653061,0.04
S,D1343,15,2,779,2346,4,95,355.75,5.4377536930470916,21.751014772188366,16.209885219020848,0.0,0.0,10.806590146013898,0.08,0.061224489795918366,0.03
S,D1343,16,1,753,6031,8,247,445.625,7.1046123446657345,56.836898757325876,0.0,0.0,0.0,0.0,0.24,0.10204081632653061,0.07
S,D1343,17,2,795,8176,15,387,336.2,8.403731111056087,126.05596666584131,3.8440837370046173,0.0,0.0,2.346959009659783,0.32,0.1836734693877551,0.11
S,D1343,18,1,175,2458,6,131,322.1666666666667,5.62489562241464,33.74937373448784,0.0,0.0,0.0,0.0,0.2,0.10204081632653061,0.06
S,D1343,19,2,1076,7115,9,306,495.8888888888889,9.877464702379301,88.89718232141371,3.9883486444095904,0.0,0.0,1.994174322204795,0.2,0.10204081632653061,0.07
S,D1343,2,1,24,6037,11,363,471.1818181818182,8.842807599169317,97.27088359086248,2.7242909511865716,0.0,0.0,0.9154929577464789,0.36,0.1836734693877551,0.1
S,D1343,20,1,2324,6039,7,204,429.14285714285717,7.743407956236937,54.20385569365856,3.2845095428317794,0.0,0.0,2.18967302855452,0.24,0.12244897959183673,0.07
S,D1343,21,2,878,11038,14,496,436.85714285714283,10.553314693781592,147.7464057129423,5.337827639985913,32.61074458058435,0.0,1.7879187774041123,0.28,0.20408163265306123,0.12
S,D1343,22,1,1194,5206,4,151,420.75,8.804752605036713,35.21901042014685,0.0,0.0,0.0,0.0,0.12,0.08163265306122448,0.03
S,D1343,23,2,870,7664,9,252,361.0,7.868169216393308,70.81352294753977,2.0737149892274545,0.0,0.0,0.5184287473068636,0.2,0.14285714285714285,0.07
S,D1343,3,2,178,10939,20,625,459.15,8.760254412575087,175.20508825150173,5.02530419482224,0.0,18.470574817518248,2.473618148433378,0.4,0.24489795918367346,0.17
